,Title,Section,URL,Act_Name,Date,Document Num,CompleteAct_URL,CompleteAct_DocNum,Headline
67,Section 1 in The Customs Tariff (Amendment) Bill   1985,Section 1,https://indiankanoon.org/doc/1578651/,,1985,1578651,https://indiankanoon.org/doc/1374444/,1374444,"
    Central Government Act  Section 1 in The Customs Tariff (Amendment) Bill   1985   1.  Short title and commencement.   (1)   This ... called the Customs Tariff (Amendment) Act,  1985 .     (2)   It shall come into for on such date as the Central Government 
  "
68,Section 2 in The Customs Tariff (Amendment) Bill   1985,Section 2,https://indiankanoon.org/doc/1085398/,,1985,1085398,https://indiankanoon.org/doc/1374444/,1374444,"
    Central Government Act  Section 2 in The Customs Tariff (Amendment) Bill   1985   2.  Amendment
"
69,The Customs Tariff (Amendment) Bill   1985,,https://indiankanoon.org/docfragment/1374444/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1986%20todate%3A%2031-12-1986%20sortby%3A%20mostrecent,Th,1985,1374444,,,"
    Central Government Act  The Customs Tariff (Amendment) Bill   1985 
  THE CUSTOMS TARIFF (AMENDMENT) BILL   1985   (AS PASSED BY THE HOUSES ... This Act may be called the Customs Tariff (Amendment) Act,  1985 .     (2)   It shall come into for on such date 
  "
70,"The Representation Of The People (Second Amendment) Act,   1996",,https://indiankanoon.org/docfragment/5123/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Representation Of The People Act,1996,5123,,,"
    Central Government Act  The Representation Of The People (Second Amendment) Act,   1996 
  THE REPRESENTATION OF THE PEOPLE (SECOND AMENDMENT ... called the Representation of the People (Second Amendment) Act,  1996 . 

 
  



   2.   Amendment of Act, 43 of  1950 . In the Fourth 
  "
71,"Section 2 in The Industrial Disputes (Amendment) Act,   1996",Section 2,https://indiankanoon.org/doc/625273/,The Industrial Disputes Act,1996,625273,https://indiankanoon.org/doc/858589/,858589,"
    Central Government Act  Section 2 in The Industrial Disputes (Amendment) Act,   1996   2.  Amendment
"
72,"The Industrial Disputes (Amendment) Act,   1996",,https://indiankanoon.org/docfragment/858589/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Industrial Disputes Act,1996,858589,,,"
    Central Government Act  The Industrial Disputes (Amendment) Act,   1996 
  THE INDUSTRIAL DISPUTES (AMENDMENT ... This Act may be called the Industrial Disputes (Amendment) Act,  1996 .     (2)   It shall be deemed to have come into 
  "
73,"The Conservation Of Foreign Exchange And Prevention Of Smuggling Activities (Amendment) Act,   1996",,https://indiankanoon.org/docfragment/1573179/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Conservation Of Foreign Exchange And Prevention Of Smuggling Act,1996,1573179,,,"
    Conservation Of Foreign Exchange And Prevention Of Smuggling Activities (Amendment) Act,   1996 
  THE CONSERVATION OF FOREIGN EXCHANGE AND PREVENTION ... SMUGGLING ACTIVITIES (AMENDMENT) ACT,   1996  ACT NO. 15 OF   1996
[ 31st July,   1996]  BE it enacted by Parliament 
  "
74,"Section 3 in The Industrial Disputes (Amendment) Act,   1996",Section 3,https://indiankanoon.org/doc/613516/,The Industrial Disputes Act,1996,613516,https://indiankanoon.org/doc/858589/,858589,"
    Central Government Act  Section 3 in The Industrial Disputes (Amendment) Act,   1996   3.  Repeal and saving.   (1)   The Industrial Disputes ... Amendment) Third Ordinance,  1996  (Ord. 23 of  1996  .) is hereby repealed.     (2)   Notwithstanding such repeal, anything done or any action 
  "
75,"The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",,https://indiankanoon.org/docfragment/511573/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,511573,,,"
    Government Act  The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996 
  THE EMPLOYEES' PROVIDENT FUNDS AND MISCELLANEOUS PROVISIONS (AMENDMENT ... called the Employees' Provident Funds and Miscellaneous Provisions (Amendment) Act,  1996 .     (2)   It shall be deemed to have come into 
  "
76,"The Representation Of The People (Amendment) Act,   1996",,https://indiankanoon.org/docfragment/1385811/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Representation Of The People Act,1996,1385811,,,"
    Central Government Act  The Representation Of The People (Amendment) Act,   1996 
  THE REPRESENTATION OF THE PEOPLE (AMENDMENT ... called the Representation of the People (Amendment) Act,  1996 .     (2)   It shall come into force on such date 
  "
77,"Section 6A in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A,https://indiankanoon.org/doc/460749/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,460749,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   6A.  Employees' pension Scheme.   (1)   The Central Government may, by notification 
  "
78,"Section 6 in The Representation Of The People (Amendment) Act,   1996",Section 6,https://indiankanoon.org/doc/851638/,The Representation Of The People Act,1996,851638,https://indiankanoon.org/doc/1385811/,1385811,"
    Section 6 in The Representation Of The People (Amendment) Act,   1996   6.  Amendment of section 33. In section 
  "
79,"The Coal Mines Provident Fund And Miscellaneous Provisions (Amendment) Act,   1996",,https://indiankanoon.org/docfragment/888150/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Coal Mines Provident Fund And Miscellaneous Provisions Act,1996,888150,,,"
    Coal Mines Provident Fund And Miscellaneous Provisions (Amendment) Act,   1996 
  THE COAL MINES PROVIDENT FUND AND MISCELLANEOUS PROVISIONS (AMENDMENT ... called the Coal Mines Provident Fund and Miscellaneous Provisions (Amendment) Act,  1996 ,     (2)   It shall come into force on such 
  "
80,"Section 3E in The Coal Mines Provident Fund And Miscellaneous Provisions (Amendment) Act,   1996",Section 3E,https://indiankanoon.org/doc/1259759/,The Coal Mines Provident Fund And Miscellaneous Provisions Act,1996,1259759,https://indiankanoon.org/doc/888150/,888150,"
    Coal Mines Provident Fund And Miscellaneous Provisions (Amendment) Act,   1996   3E.  Coal Mines Pension Scheme.   (1)   The Central Government 
  "
81,"The Supreme Court And High Court Judges (Conditions Of Service) Amendment Act,   1996",,https://indiankanoon.org/docfragment/1407359/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-1996%20todate%3A%2031-12-1996%20sortby%3A%20mostrecent,The Supreme Court And High Court Judges Amendment Act,1996,1407359,,,"
    Supreme Court And High Court Judges (Conditions Of Service) Amendment Act,   1996 
  THE SUPREME COURT AND HIGH COURT JUDGES (CONDITIONS ... SERVICE) AMENDMENT ACT,   1996  ACT NO. 20 OF   1996
[ 31 st July,   1996.]  BE it enacted by Parliament 
  "
82,"Section 52 in The Representation Of The People (Amendment) Act,   1996",Section 52,https://indiankanoon.org/doc/1647542/,The Representation Of The People Act,1996,1647542,https://indiankanoon.org/doc/1385811/,1385811,"
    Section 52 in The Representation Of The People (Amendment) Act,   1996   52.  Death of candidate of recognised political party before 
  "
83,"Section 1 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 1,https://indiankanoon.org/doc/1692930/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,1692930,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   1.  Short title and commencement.   (1)   This Act may be called ... Employees' Provident Funds and Miscellaneous Provisions (Amendment) Act,  1996 .     (2)   It shall be deemed to have come into force 
  "
84,"Section 2 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 2,https://indiankanoon.org/doc/146619/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,146619,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   2.  Amendment of long title. In the long title 
  "
85,"Section 3 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 3,https://indiankanoon.org/doc/1796048/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,1796048,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   3.  Amendment of section 2. In section 2 of the principal 
  "
86,"Section 4 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 4,https://indiankanoon.org/doc/319730/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,319730,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   4.  Substitution of the word"" Pension"" for the words"" Family pension 
  "
87,"Section 5 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 5,https://indiankanoon.org/doc/1654295/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,1654295,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   5.  Substitution of a new section for sections 
  "
88,"Section 6A(2)(a) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(2)(a),https://indiankanoon.org/doc/1361916/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,1361916,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (a)  such sums from the employer' s contribution under section 
  "
89,"Section 6A(2)(b) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(2)(b),https://indiankanoon.org/doc/565058/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,565058,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (b)  such sums as are payable by the employers of exempted 
  "
90,"Section 6A(2)(c) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(2)(c),https://indiankanoon.org/doc/688706/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,688706,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (c)  the net assets of the Employees' Family Pension Fund 
  "
91,"Section 6A(2)(d) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(2)(d),https://indiankanoon.org/doc/1078210/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,1078210,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (d)  such sums as the Central Government may, after due appropriation 
  "
92,"Section 6A(2) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(2),https://indiankanoon.org/doc/304688/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,304688,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (2)  Notwithstanding anything contained in section 6, there shall be established 
  "
93,"Section 6A(4) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(4),https://indiankanoon.org/doc/416941/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,416941,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (4)  The Pension Fund shall vest in and be administered 
  "
94,"Section 6A(5) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(5),https://indiankanoon.org/doc/842152/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,842152,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (5)  Subject to the provisions of this Act, the Pension Scheme 
  "
95,"Section 6A(6) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(6),https://indiankanoon.org/doc/1974615/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,1974615,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (6)  The Pension Scheme may provide that 
  "
96,"Section 6A(7) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6A(7),https://indiankanoon.org/doc/881878/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,881878,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (7)  A Pension Scheme, framed under subsection (1), shall be laid 
  "
97,"Section 6(a) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6(a),https://indiankanoon.org/doc/1903495/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,1903495,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (a)  sub- section (3) shall be omitted 
  "
98,"Section 6(b) in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6(b),https://indiankanoon.org/doc/883876/,The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,1996,883876,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   (b)  clause (b) of sub- section (4) shall be omitted 
  "
99,"Section 6 in The Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996",Section 6,https://indiankanoon.org/doc/1861424/,The Employees' Provident Funds And Miscellaneous Provisions Act,1996,1861424,https://indiankanoon.org/doc/511573/,511573,"
    Employees' Provident Funds And Miscellaneous Provisions (Amendment) Act,   1996   6.  Amendment of section 6C. In section 6C of the principal 
  "
